rbd;nom_lycee;commune;region;program_code;numero_unique;nom_programme_reconstruit;niveau;enseignement;type_formation;cod_espe;specialite_si_applicable;secteur_specialite_si_applicable;jornada;genre_programme;dependance;dependance_agregee;ruralite;convenio_pie;pace;paiement_matricula;paiement_mensualite;orientation_religieuse;orientation_religieuse_autre_detail;matricula_total_lycee;matricula_media_hc_jovenes;matricula_media_tp_jovenes;lycee_offre_hc_jovenes;lycee_offre_tp_jovenes;lycee_codes_specialites_annuaire;lycee_nb_specialites_annuaire;etat_etablissement;etablissement_avec_matricula;capacite_totale_programme;sieges_admission_total;sieges_reguliers;sieges_priority_student;sieges_integration;candidats_annee_precedente;ratio_demande_capacite_annee_precedente;lat_lycee;lon_lycee
22262;COLEGIO SAN CRISTOBAL;LOS MUERMOS;LAGOS;131000000133;22262_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;489;189;33;Oui;Oui;64008;1;Fonctionne;Avec matrícula;64;32;32;0;0;34;0.5312;-41,398899;-73,462624
22012;LICEO PUNTA DE RIELES;LOS MUERMOS;LAGOS;131000000133;22012_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Catholique;;243;124;119;Oui;Oui;41005|72007;2;Fonctionne;Avec matrícula;80;65;53;12;0;27;0.3375;-41,398571;-73,461952
7830;LICEO CAPITAN DE FRAGATA FRANCISCO VIDAL GORMAZ;MAULLIN;LAGOS;131000000133;7830_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;228;166;62;Oui;Oui;81003;1;Fonctionne;Avec matrícula;70;66;55;11;0;48;0.6857;-41,615688;-73,600861
22655;LICEO CARELMAPU;MAULLIN;LAGOS;131000000133;22655_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;331;331;0;Oui;Non;;0;Fonctionne;Avec matrícula;105;99;83;16;0;87;0.8286;-41,733429;-73,691582
22236;BLAS PASCAL SCHOOL;OSORNO;LAGOS;131000000133;22236_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;MAS DE $100.000;Laïque;;773;243;0;Oui;Non;;0;Fonctionne;Avec matrícula;72;9;9;0;0;111;1.5417;-40,57732;-73,134857
40284;COLEGIO ANDALUE;OSORNO;LAGOS;131000000133;40284_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;$1.000 A $10.000;MAS DE $100.000;Laïque;;454;136;0;Oui;Non;;0;Fonctionne;Avec matrícula;34;4;4;0;0;83;2.4412;-40,583839;-73,091087
22410;COLEGIO CREACION OSORNO;OSORNO;LAGOS;131000000133;22410_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;$50.001 A $100.000;Laïque;;1074;313;0;Oui;Non;;0;Fonctionne;Avec matrícula;80;0;0;0;0;218;2.7250;-40,58075;-73,105797
22191;COLEGIO EMPRENDER OSORNO;OSORNO;LAGOS;131000000133;22191_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Rural;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;1253;327;78;Oui;Oui;58035;1;Fonctionne;Avec matrícula;123;48;48;0;0;194;1.5772;-40,573559;-73,165627
22707;COLEGIO GILGAL;OSORNO;LAGOS;131000000133;22707_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;577;80;0;Oui;Non;;0;Fonctionne;Avec matrícula;35;13;13;0;0;1;0.0286;-40,588112;-73,142174
22271;COLEGIO LUIS PASTEUR;OSORNO;LAGOS;131000000133;22271_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Autre;LAICO;405;60;300;Oui;Oui;64008;1;Fonctionne;Avec matrícula;110;86;82;4;0;82;0.7455;-40,571178;-73,131599
22224;COLEGIO PROYECCION SIGLO XXI;OSORNO;LAGOS;131000000133;22224_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;371;109;0;Oui;Non;;0;Fonctionne;Avec matrícula;28;3;3;0;0;123;4.3929;-40,57008;-73,123711
12183;COLEGIO SAINT THOMAS COLLEGE;OSORNO;LAGOS;131000000133;12183_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;$1.000 A $10.000;MAS DE $100.000;Laïque;;484;139;0;Oui;Non;;0;Fonctionne;Avec matrícula;34;0;0;0;0;96;2.8235;-40,589199;-73,105507
22542;COLEGIO SAN ALBERTO HURTADO;OSORNO;LAGOS;131000000133;22542_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;$1.000 A $10.000;$50.001 A $100.000;Catholique;;461;158;0;Oui;Non;;0;Fonctionne;Avec matrícula;40;3;3;0;0;133;3.3250;-40,576229;-73,131264
7388;COLEGIO SAN JOSE;OSORNO;LAGOS;131000000133;7388_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;$25.001 A $50.000;Catholique;;1164;342;0;Oui;Non;;0;Fonctionne;Avec matrícula;87;2;2;0;0;202;2.3218;-40,573738;-73,1567
7401;COLEGIO SANTA MARTA;OSORNO;LAGOS;131000000133;7401_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;$25.001 A $50.000;Catholique;;1136;340;0;Oui;Non;;0;Fonctionne;Avec matrícula;80;2;2;0;0;312;3.9000;-40,579399;-73,134666
22397;COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES;OSORNO;LAGOS;131000000131;22397_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Autre;CATÓLICA NO CONFESIONAL;223;95;128;Oui;Oui;61003|64001;2;Fonctionne;Avec matrícula;90;89;75;14;0;31;0.3444;-40,57019;-73,136368
22626;INSTITUTO BICENTENARIO DE EXCELENCIA POLITECNICO;OSORNO;LAGOS;131000000133;22626_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;297;211;86;Oui;Oui;58035;1;Fonctionne;Avec matrícula;105;102;86;16;0;53;0.5048;-40,570202;-73,120857
22564;LICEO BICENTENARIO ADOLFO MATTHEI;OSORNO;LAGOS;131000000133;22564_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;465;231;175;Oui;Oui;72007;1;Fonctionne;Avec matrícula;109;83;83;0;0;220;2.0183;-40,589081;-73,110153
7329;LICEO BICENTENARIO DE EXCELENCIA ELEUTERIO RAMIREZ;OSORNO;LAGOS;131000000133;7329_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;1171;1171;0;Oui;Non;;0;Fonctionne;Avec matrícula;280;230;188;42;0;288;1.0286;-40,575588;-73,131081
7331;LICEO BICENTENARIO DE EXCELENCIA INSTITUTO COMERCIAL DE OSORNO;OSORNO;LAGOS;131000000133;7331_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;1021;485;536;Oui;Oui;41002|41005|58034|64001;4;Fonctionne;Avec matrícula;324;308;259;49;0;186;0.5741;-40,571758;-73,138161
7325;LICEO CARMELA CARVAJAL DE PRAT;OSORNO;LAGOS;131000000133;7325_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;1207;975;0;Oui;Non;;0;Fonctionne;Avec matrícula;240;118;118;0;0;342;1.4250;-40,575989;-73,127029
7326;LICEO INDUSTRIAL OSORNO;OSORNO;LAGOS;131000000133;7326_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Autre;LAICA;406;0;406;Non;Oui;51005|52010|52013|53014;4;Fonctionne;Avec matrícula;210;169;137;32;0;110;0.5238;-40,580109;-73,101669
22114;LICEO PREMILITAR HÉROES DE LA CONCEPCIÓN;OSORNO;LAGOS;131000000133;22114_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;322;322;0;Oui;Non;;0;Fonctionne;Avec matrícula;88;82;68;14;0;130;1.4773;-40,57777;-73,123833
22114;LICEO PREMILITAR HÉROES DE LA CONCEPCIÓN;OSORNO;LAGOS;131000000233;22114_131000000233;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;322;322;0;Oui;Non;;0;Fonctionne;Avec matrícula;45;42;35;7;0;42;0.9333;-40,57777;-73,123833
7328;LICEO RAHUE;OSORNO;LAGOS;131000000133;7328_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;547;418;129;Oui;Oui;41005|61001|64008;3;Fonctionne;Avec matrícula;155;140;116;24;0;104;0.6710;-40,577839;-73,163918
22436;THE MISSION COLLEGE;OSORNO;LAGOS;131000000133;22436_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;1511;253;226;Oui;Oui;41005|53014|61003;3;Fonctionne;Avec matrícula;135;47;47;0;0;69;0.5111;-40,55851;-73,169907
8339;COLEGIO ROBERTO WHITE GESELL;PALENA;LAGOS;131000000133;8339_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Rural;Avec PIE;Avec PACE;Gratuit;Gratuit;Catholique;;275;106;0;Oui;Non;;0;Fonctionne;Avec matrícula;35;14;14;0;0;1;0.0286;-43,617519;-71,806374
7701;COLEGIO ARRIARAN BARROS;PUERTO MONTT;LAGOS;131000000133;7701_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;$50.001 A $100.000;Catholique;;1232;358;0;Oui;Non;;0;Fonctionne;Avec matrícula;90;4;4;0;0;245;2.7222;-41,46933;-72,938072
40351;COLEGIO BOSQUEMAR;PUERTO MONTT;LAGOS;131000000133;40351_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;$50.001 A $100.000;Laïque;;1067;313;0;Oui;Non;;0;Fonctionne;Avec matrícula;80;8;8;0;0;135;1.6875;-41,486;-73,00029
22192;COLEGIO CATOLICO BEATO FEDERICO OZANAM;PUERTO MONTT;LAGOS;131000000133;22192_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;1236;351;0;Oui;Non;;0;Fonctionne;Avec matrícula;90;4;4;0;0;164;1.8222;-41,47541;-72,983299
22609;COLEGIO CHILENO NORTEAMERICANO;PUERTO MONTT;LAGOS;131000000133;22609_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;MAS DE $100.000;Laïque;;520;194;0;Oui;Non;;0;Fonctionne;Avec matrícula;60;29;24;5;0;75;1.2500;-41,454231;-72,911453
22560;COLEGIO COLONOS DE ALERCE;PUERTO MONTT;LAGOS;131000000133;22560_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;966;253;0;Oui;Non;;0;Fonctionne;Avec matrícula;76;9;9;0;0;99;1.3026;-41,394829;-72,901741
40343;COLEGIO CREACION LA ARAUCANA PUERTO MONTT;PUERTO MONTT;LAGOS;131000000133;40343_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;$50.001 A $100.000;Laïque;;1029;306;0;Oui;Non;;0;Fonctionne;Avec matrícula;74;7;7;0;0;75;1.0135;-41,460129;-72,994057
7639;COLEGIO DARIO SALAS;PUERTO MONTT;LAGOS;131000000133;7639_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;823;279;0;Oui;Non;;0;Fonctionne;Avec matrícula;76;7;7;0;0;83;1.0921;-41,464031;-72,931519
22434;COLEGIO DOMINGO SANTA MARIA;PUERTO MONTT;LAGOS;131000000133;22434_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Laïque;;2471;713;0;Oui;Non;;0;Fonctionne;Avec matrícula;180;4;4;0;0;287;1.5944;-41,470119;-72,985069
7707;COLEGIO INMACULADA CONCEPCION;PUERTO MONTT;LAGOS;131000000131;7707_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;$1.000 A $10.000;MAS DE $100.000;Catholique;;1256;442;0;Oui;Non;;0;Fonctionne;Avec matrícula;114;2;2;0;0;178;1.5614;-41,466991;-72,939423
20376;COLEGIO NUEVA ALERCE;PUERTO MONTT;LAGOS;131000000133;20376_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Sans information;Sans information;Sans information;;737;229;0;Oui;Non;;0;Fonctionne;Avec matrícula;72;37;37;0;0;15;0.2083;-41,3862;-72,897202
22461;COLEGIO NUEVO HORIZONTE;PUERTO MONTT;LAGOS;131000000133;22461_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Rural;Sans PIE;Sans PACE;Gratuit;Gratuit;Laïque;;218;218;0;Oui;Non;;0;Fonctionne;Avec matrícula;62;58;48;10;0;123;1.9839;-41,47121;-72,927872
22356;COLEGIO PAIDEIA;PUERTO MONTT;LAGOS;131000000133;22356_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;MAS DE $100.000;Laïque;;531;279;0;Oui;Non;;0;Fonctionne;Avec matrícula;120;86;82;4;0;77;0.6417;-41,457722;-72,929161
40285;COLEGIO PARTICULAR DA VINCI SCHOOL;PUERTO MONTT;LAGOS;131000000133;40285_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;$50.001 A $100.000;$50.001 A $100.000;Laïque;;451;161;0;Oui;Non;;0;Fonctionne;Avec matrícula;68;47;41;6;0;49;0.7206;-41,446548;-72,914581
22702;COLEGIO PATAGONIA ALERCE CORDILLERA;PUERTO MONTT;LAGOS;131000000133;22702_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Autre;PROGRAMA DE DESARROLLO HUMANO;874;317;0;Oui;Non;;0;Fonctionne;Avec matrícula;90;13;13;0;0;82;0.9111;-41,413399;-72,907707
22306;COLEGIO PUERTO MONTT;PUERTO MONTT;LAGOS;131000000133;22306_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;$50.001 A $100.000;Laïque;;479;133;0;Oui;Non;;0;Fonctionne;Avec matrícula;36;7;7;0;0;124;3.4444;-41,47007;-72,932503
40316;COLEGIO PULMAHUE;PUERTO MONTT;LAGOS;131000000133;40316_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;550;240;0;Oui;Non;;0;Fonctionne;Avec matrícula;40;10;10;0;0;52;1.3000;-41,449429;-72,902512
7699;COLEGIO SALESIANO PADRE JOSE FERNANDEZ PEREZ;PUERTO MONTT;LAGOS;131000000133;7699_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;2829;626;431;Oui;Oui;41002|52010|52013|53014|53015;5;Fonctionne;Avec matrícula;270;94;94;0;0;491;1.8185;-41,463249;-72,962486
7709;COLEGIO SAN JOSE PUERTO MONTT;PUERTO MONTT;LAGOS;131000000113;7709_131000000113;1º medio — Général H-C — Filles — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Filles;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;1039;309;0;Oui;Non;;0;Fonctionne;Avec matrícula;78;14;14;0;0;68;0.8718;-41,46627;-72,932152
7706;COLEGIO SAN MAXIMILIANO KOLBE DE PUERTO MONTT;PUERTO MONTT;LAGOS;131000000133;7706_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;MAS DE $100.000;Catholique;;1516;449;0;Oui;Non;;0;Fonctionne;Avec matrícula;114;0;0;0;0;150;1.3158;-41,452572;-72,935928
40256;COLEGIO TECNICO NACIONES UNIDAS;PUERTO MONTT;LAGOS;131000000131;40256_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Évangélique;;1119;164;324;Oui;Oui;61001|81003;2;Fonctionne;Avec matrícula;135;68;68;0;0;185;1.3704;-41,4622;-72,923332
7651;COLEGIO TECNICO PROFESIONAL PIEDRA AZUL;PUERTO MONTT;LAGOS;131000000133;7651_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Rural;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;287;59;44;Oui;Oui;51009|81003;2;Fonctionne;Avec matrícula;34;6;6;0;0;23;0.6765;-41,50882;-72,788307
